source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,mass_flame,mass_flame_lower,mass_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,radius_flame,radius_flame_lower,radius_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame
1431783457574556672,252.10793777808894,59.05497068953857,2016.0,91.33996015398594,0.021994025,131.71245019856718,0.02424507,-297.78257125969765,0.034242418,,,false,,,,,,,,,,,,,,,,,,,
1446540213584440704,200.733441792225,24.463822408816515,2016.0,72.72651821640673,0.036831688,-615.7051650288056,0.04381783,-864.8934959019643,0.029495353,-19.011795,0.30845627,false,3121.8818,3117.6619,3151.9219,-0.8926,-0.9345,-0.6037,,,,0.009122356,0.0090701375,0.009260996,0.33592492,0.3266962,0.3484206,,,,20
1451450048399313792,207.26449695886288,26.978629894922314,2016.0,74.12018143378143,0.044402186,-462.792987313583,0.043327194,-71.02308466618398,0.025792878,,,false,,,,,,,,,,,,,,,,,,,
1451450048399808384,207.26459525552625,26.979435072906163,2016.0,74.09367050330306,0.037023433,-417.13971253022316,0.035868853,-111.75877642639064,0.022878058,,,false,4524.2183,4520.924,4525.838,-0.1348,-0.1829,-0.1248,,,,0.21986651,0.21485926,0.22487688,0.7632102,0.74564534,0.7807777,,,,20
1460229442589223424,197.9642816133702,27.882105372524595,2016.0,108.72500920524958,0.16446067,-800.7201020745798,0.12143676,882.3013237846035,0.08889949,5.29746,0.12744544,false,5899.0034,5897.8022,5900.1567,-0.2884,-0.2973,-0.2784,1.0293616,0.98935944,1.069364,1.4362096,1.4296852,1.442746,1.1473675,1.1242726,1.1704628,6.3486595,5.430727,7.266176,00
1461125613285603840,197.3939952563072,28.984194794735036,2016.0,77.89556062742207,0.03465126,-338.5604231864207,0.025488595,-203.97975715623872,0.017537693,-2.9237273,2.067351,false,,,,,,,,,,,,,,,,,,,
1466009540856759680,196.71054781743726,30.84621621605227,2016.0,70.89594596323808,0.024581637,182.15375527562804,0.022194033,-474.77063440587096,0.0148574,10.144238,15.477026,false,2941.9988,2932.2935,2944.9478,-0.394,-0.4996,-0.3413,,,,0.0020014448,0.0020012446,0.002001645,0.17191903,0.16848063,0.17535743,,,,20
1470462322431834880,205.6796933622798,33.286923865549426,2016.0,108.79034810659502,0.04401583,-111.80465541822399,0.032756653,-712.4083405131503,0.028228005,6.011115,0.15140097,false,,,,,,,,,,,,,,,,,,,
1471777269618346240,204.37162014920295,35.71750160326199,2016.0,91.38759677020911,0.01851087,319.9009139561304,0.00867337,-58.70521530491003,0.013038225,-15.075978,0.122844845,false,3739.4382,3698.924,3797.3271,-1.3867,-1.5334,-1.0892,0.5746476,0.5345668,0.6146909,0.064677484,0.0635625,0.06547399,0.60603064,0.58279663,0.6227672,13.204911,7.7277455,13.5,00
1473166433840437888,199.8965960574404,35.10343086902767,2016.0,73.9230605881877,0.033322293,372.8263631681323,0.024818365,-801.1528987788727,0.027535489,-7.510886,0.22470565,false,3125.6838,3123.8225,3126.645,-0.8958,-0.904,-0.8918,,,,0.01357329,0.01,0.018573314,0.39731115,0.34441304,0.47092053,,,,20
1473166433840438016,199.8920812760396,35.1067150662818,2016.0,72.97333539774851,0.32171556,389.38912251663237,0.2168608,-778.7065135604856,0.25366247,,,false,,,,,,,,,,,,,,,,,,,
1483977656798789120,213.98497602510355,36.27839269007434,2016.0,73.45920425880918,0.026012607,13.710720992007666,0.015486304,303.03924366005697,0.023491992,-16.43042,0.22935519,false,,,,,,,,,,,,,,,,,,,
1503625448550796032,204.85015439447483,46.18821939062563,2016.0,74.79854599794672,0.015314359,-42.33205023244051,0.012125132,389.16686130756335,0.0143203875,-65.71527,0.14663649,false,3612.4272,3602.713,3635.6108,-0.4375,-0.5279,-0.2699,,,,0.042082034,0.03707186,0.04710574,0.5232638,0.4904036,0.5562038,,,,20
1508886439891508736,210.64244517648848,46.34065650294364,2016.0,89.53273702346151,0.028462857,582.1063958076784,0.020965008,-44.60060737114146,0.027247405,-40.45966,0.24879451,false,3499.351,3437.7512,3589.691,-1.1174,-1.3498,-0.575,,,,0.036776945,0.036507722,0.03751662,0.5216759,0.49463275,0.5453579,,,,20
1508886439891509248,210.6418022886379,46.33971658723269,2016.0,89.60227871845898,0.028863689,575.1389568209214,0.020313276,-40.58667997232523,0.027637772,-40.74246,0.15777558,false,3641.3157,3628.0583,3648.8877,-0.4583,-0.5345,-0.4297,,,,0.040602446,0.035600495,0.04560311,0.50643605,0.47363812,0.53922635,,,,20
1518564478676515712,189.11736017524785,35.19971562564376,2016.0,84.22249346395863,0.16134381,-357.59991967875595,0.097524896,-116.00095208405423,0.18121053,7.897131,0.95740247,false,,,,,,,,,,,,,,,,,,,
1534011998572555776,188.43142838333532,41.358776694084185,2016.0,118.02660559667956,0.15303078,-704.7021193540293,0.12613252,292.15465992124564,0.17231429,6.153545,0.117031485,false,5761.42,5758.286,5767.7554,-0.6323,-0.6928,-0.6083,0.97734916,0.9373404,1.0173749,1.2471535,1.2406267,1.2541492,1.1205411,1.0979393,1.1431712,8.645154,7.567455,9.719938,00
1554433777791815808,197.54841703158766,47.752447720374036,2016.0,82.03930970465137,0.03067261,-636.0594607686569,0.022234678,-616.3915415952039,0.02867098,-11.916604,0.48264787,false,,,,,,,,,,,,,,,,,,,
1586968533013974528,225.23315891676822,45.42719495066728,2016.0,85.4272212919698,0.06552934,258.2474485644709,0.08189416,317.1824752519801,0.07835333,,,false,,,,,,,,,,,,,,,,,,,
1586968533015434624,225.23295712928606,45.427733172802014,2016.0,85.4119444807103,0.025513936,225.06452605183537,0.02490455,328.51971521890596,0.030794002,-13.284545,0.13053016,false,3601.6807,3600.7612,3611.049,-1.0276,-1.0325,-0.9853,,,,0.07281244,0.06781116,0.07781285,0.6930326,0.6654897,0.72057205,,,,20
1589250088362827776,228.7472256453729,48.8013123316322,2016.0,101.96447580239942,0.2567181,-938.0438885103149,0.23640867,1464.629577793265,0.2831226,,,false,,,,,,,,,,,,,,,,,,,
1605198298364601088,218.36887175001752,52.909892945555704,2016.0,75.56887569382528,0.01506916,-191.4568767283299,0.015676524,247.9190111250067,0.017561777,11.167698,0.11796635,false,4666.703,4658.9824,4668.9297,-0.1233,-0.2083,-0.0972,0.74485373,0.7048537,0.78485376,0.261601,0.25659353,0.2666668,0.78241444,0.7650667,0.79980004,,,,00
1612801833587498240,224.47615012413098,56.65392257727081,2016.0,87.20321595615951,0.026358899,280.41085368963275,0.027770407,-646.9377790201628,0.03953299,2.8296998,31.711634,false,2912.9727,2912.0613,2913.697,-0.4707,-0.477,-0.4663,,,,0.0013717322,0.001371595,0.0013718695,0.14541377,0.14250548,0.14832206,,,,20
1618010323247026560,217.6503357938043,59.72427392962494,2016.0,100.31097867293174,0.043694653,-808.201789751334,0.0580857,157.396682546083,0.0530238,,,false,,,,,,,,,,,,,,,,,,,
1637110042813188608,261.24428143354027,67.30672951368193,2016.0,78.17469220601129,0.022623343,-531.7492966789252,0.025146972,4.8177533768137515,0.029179985,-38.66246,0.13556544,false,5285.103,5281.292,5288.461,-0.0539,-0.0701,-0.0332,,,,0.40440637,0.3993843,0.4094252,0.7585067,0.7426223,0.7743902,,,,20
1637645127018395776,264.1040525731971,68.3334976375916,2016.0,219.78977211974913,0.021020047,-320.67472432996726,0.023984322,-1269.893286659221,0.026745409,-28.90487,0.12660564,false,3192.2751,3191.916,3193.1094,-1.1643,-1.1649,-1.161,,,,0.021436334,0.01643631,0.026436351,0.47864288,0.4220063,0.5352794,,,,20
1638979384378696704,267.01612290514834,70.88157381434476,2016.0,160.99524492008814,0.011894624,-1266.3871707976418,0.015870238,1108.8007104699252,0.016470628,,,false,,,,,,,,,,,,,,,,,,,
1642641410934267008,244.17238993246437,67.2392157683359,2016.0,92.87660493860945,0.014588618,-497.91542844233754,0.018054526,84.04651524101907,0.018186517,-19.619755,0.13084833,false,3731.1538,3714.9255,3770.1804,-0.5357,-0.6393,-0.4339,,,,0.10107074,0.096046165,0.10607431,0.7614705,0.73717666,0.78570276,,,,20
1642642957122493824,244.1832577377468,67.25664062629953,2016.0,92.89848935019698,0.016005045,-483.00594056955816,0.019336654,89.04882414062493,0.020064276,-18.721188,0.13513559,false,3382.3882,3381.6287,3382.6816,-0.0969,-0.1068,-0.0955,,,,0.029139576,0.024139456,0.034139633,0.49711207,0.45331833,0.5409053,,,,20
1661568850770761600,209.3832813779638,61.49382239097013,2016.0,99.3324946213853,0.019349445,-31.69308288457748,0.02185737,216.28964345867445,0.020579185,-26.536613,0.12246532,false,4671.7427,4663.745,4675.2983,0.0742,0.025,0.0938,,,,0.3006165,0.2955964,0.3056937,0.8369302,0.81879145,0.85509974,,,,20
1669449084967071872,220.58662378500725,66.05561864866871,2016.0,91.47905102923112,0.0156019805,-299.0311092008317,0.01835302,-38.615056152959184,0.020901132,18.548044,0.17354555,false,3254.3323,3251.1985,3280.9893,-0.9213,-0.9328,-0.846,,,,0.022659322,0.017655822,0.027659392,0.47363144,0.42048812,0.5267395,,,,20
1669449084967072000,220.58818818669567,66.0555785489988,2016.0,91.35668867831825,0.09077034,-336.2959597766662,0.098323435,26.09528250714183,0.14696589,,,false,,,,,,,,,,,,,,,,,,,
1680921595450031232,185.89104416036437,67.18789533594021,2016.0,75.61589004812846,0.44003427,235.48667697206344,0.39396557,-129.3155429644134,0.4099397,,,false,,,,,,,,,,,,,,,,,,,
1695191332232990720,226.70263614661923,70.46161913358111,2016.0,193.9412326077981,0.6277344,-1194.1792240272916,0.7220219,1042.1942136101118,0.8361542,,,false,,,,,,,,,,,,,,,,,,,
1706907487621086464,235.33382179303194,75.98958834491458,2016.0,73.25728827586713,0.30083367,805.11792432519,0.42385212,-716.3316373587872,0.38455102,-39.723705,0.505003,false,,,,,,,,,,,,,,,,,,,
1710948192852697600,262.8122775792793,82.09105560054718,2016.0,77.73520905912606,0.021660017,-291.4898184469619,0.027814751,483.92210859753476,0.026392518,5.7993774,0.5196685,false,,,,,,,,,,,,,,,,,,,
1714831771000745344,208.41629245213292,77.61886343809084,2016.0,75.48029395151548,0.022546846,224.24600219791498,0.02557309,-15.123320786835091,0.024977703,-7.2599893,0.41721156,false,3008.4812,3008.2847,3009.0808,-0.791,-0.7916,-0.788,,,,0.009412301,0.01,0.014412306,0.35709062,0.34385094,0.45220602,,,,20
1725759404752580736,211.37927527966667,83.8427056014529,2016.0,103.44742930702999,0.4872679,-623.6683839873601,0.5809773,561.3087954002305,0.58971304,,,false,,,,,,,,,,,,,,,,,,,
1749030362195988096,307.6793554237034,7.826109074596544,2016.0,102.7965519033275,0.8009058,664.0465349788406,0.9366552,-111.65947422054677,0.90856683,,,false,,,,,,,,,,,,,,,,,,,
1750765357185849856,313.3855401554295,10.61529115033654,2016.0,77.940666734059,0.029371433,-492.5137044555533,0.027507009,-447.2049943213191,0.020786466,-20.139217,0.34258392,false,,,,,,,,,,,,,,,,,,,
1762523981210977664,311.1575675254911,15.292303822792627,2016.0,96.20217792766617,0.05734525,303.6801242680772,0.054511942,-155.48804726853322,0.049861282,,,false,,,,,,,,,,,,,,,,,,,
1776317182780536064,332.87693362037527,18.426998565560215,2016.0,85.405993274552,0.021824164,329.0593443815216,0.022056237,180.63418389711623,0.024407836,-52.008278,0.15014653,false,3260.1992,3253.2678,3306.8984,-0.8708,-0.8919,-0.6888,,,,0.04081089,0.03581068,0.045811065,0.6039917,0.5650687,0.64291435,,,,20
1784473016438653056,322.40807988216517,17.64497780267456,2016.0,147.4957775212429,0.025748886,1007.0396347162075,0.024796538,378.4000071533215,0.022814183,,,false,,,,,,,,,,,,,,,,,,,
1792830060723673472,325.66979005004237,20.996591687683974,2016.0,90.54537622087194,0.016760439,-224.66717097233513,0.01841626,-649.6145288326695,0.017847354,,,false,,,,,,,,,,,,,,,,,,,
1800808220172866048,324.5043140465407,27.72434353216668,2016.0,79.22500812457939,0.6020065,487.12160997845024,0.57885325,-23.678028574642372,0.37576887,,,false,,,,,,,,,,,,,,,,,,,
1800808220175220480,324.5040204849038,27.723454070268982,2016.0,76.26153097614906,0.017596707,480.92506632257346,0.016469931,-62.794530237172566,0.01252581,-14.763926,0.28132433,false,3768.1277,3763.3564,3827.957,-0.0077,-0.0472,0.0639,0.5478782,0.50781,0.5879192,0.052880354,0.052427508,0.05358629,0.58456177,0.5650428,0.6044561,12.729017,6.421135,13.5,00
1810616448010879488,310.14718809392286,15.502590198203675,2016.0,104.91901080176949,0.0299567,1320.6786892213263,0.025364675,662.146668730158,0.02449112,-59.29915,0.40532792,false,,,,,,,,,,,,,,,,,,,
1872046574983497216,316.753662752556,38.75607277205679,2016.0,286.0053518616485,0.028940246,4105.976428209489,0.025807729,3155.9416398273515,0.026797226,-64.593544,0.118319444,false,3889.6328,3866.8645,3916.285,-0.484,-0.5502,-0.4288,,,,0.09445296,0.08943758,0.09946323,0.6768412,0.6543431,0.6993246,,,,20
1872046609345556480,316.7484792940004,38.76386244649797,2016.0,285.99494829578117,0.05989728,4164.2086922846665,0.055289943,3249.613883848584,0.055022996,-65.97495,0.11701901,false,4353.7437,4349.8877,4367.35,0.2244,0.2049,0.301,0.6795274,0.6395272,0.71952814,0.15068895,0.145659,0.1556939,0.68227917,0.6645065,0.70001566,,,,00
1891598193816300544,331.7542260532072,25.34522096646813,2016.0,84.00535559575758,0.20232865,295.4762646451181,0.21795037,27.441697940510274,0.19437169,-6.9413967,12.766601,false,6316.102,6314.2817,6317.9644,-0.6859,-0.6954,-0.6775,1.2854419,1.2454184,1.3254629,3.6579185,3.6405103,3.6746833,1.597197,1.5650278,1.62935,3.1123948,2.6415412,3.5832474,00
1893189736896880640,330.306566078579,28.30710892040449,2016.0,109.85476445728253,0.025859196,372.7973047423048,0.02773004,42.797146417459096,0.025431445,-6.4375324,1.1978843,false,,,,,,,,,,,,,,,,,,,
1909518584084205312,337.4611835286402,41.48216136440744,2016.0,71.11056721765688,0.040390104,1192.2516439646652,0.03256155,450.22992455077053,0.03783167,1.871409,0.253812,false,,,,,,,,,,,,,,,,,,,
1926461164913660160,355.4800152581559,44.170375700747755,2016.0,316.48118678226916,0.044448785,112.52746493350043,0.036434025,-1591.6497618145506,0.026793785,-77.289825,0.18532437,false,,,,,,,,,,,,,,,,,,,
1934263333784036736,341.7028254522359,44.3319533233193,2016.0,197.95730094675557,0.021990642,-706.2158109750716,0.017996477,-458.9196274161519,0.02047953,-0.23150428,0.17439039,false,,,,,,,,,,,,,,,,,,,
1934862945577481344,345.7178593481215,43.6376403112615,2016.0,77.47651875907843,0.023844304,-137.60501199060914,0.016812414,-4.8168093757444534,0.020064298,-3.1295266,1.115504,false,,,,,,,,,,,,,,,,,,,
1952802469918554368,326.5928819418585,38.21751708114409,2016.0,141.89460573855888,0.021211391,161.4536764489594,0.017373964,-119.73940230903497,0.019083459,-82.91139,0.17733116,false,,,,,,,,,,,,,,,,,,,
1954170404122975232,327.0723954642871,40.068517793015445,2016.0,123.6752359487603,0.3595069,772.175608915056,0.3621617,458.2432398551363,0.35371768,,,false,,,,,,,,,,,,,,,,,,,
1958030617647715328,332.8501471342748,40.999937747390554,2016.0,78.87621795397256,0.022853367,-91.37297496206372,0.018902237,67.11856221476702,0.02030389,-17.451618,0.70903856,false,2918.91,2918.3235,2919.3667,-0.0379,-0.0398,-0.0309,,,,0.0025980168,0.002597757,0.0025982766,0.19929014,0.19530432,0.20327596,,,,20
2009439555118168832,351.12662828149587,57.85305705753156,2016.0,75.57228251850972,0.012979467,-61.77409055477234,0.012435603,-282.0418577143782,0.013981213,-33.754707,0.12841427,false,3628.9368,3628.612,3629.3572,-0.1688,-0.1707,-0.1641,,,,0.055091564,0.050091438,0.060091887,0.59382176,0.564373,0.62327147,,,,20
2009481748875806976,348.33773395483047,57.16966644274312,2016.0,152.86400389732427,0.049440492,2074.413511999184,0.050308358,294.4519772796575,0.04295604,-18.675009,0.119112626,false,,,,,,,,,,,,,,,,,,,
2019802555283940608,292.17175325969595,23.935004798378436,2016.0,146.4067299939191,1.2000669,-246.9990718640468,0.62131757,240.42971190082355,1.1786246,,,false,,,,,,,,,,,,,,,,,,,
2028065934962124928,296.4398117493424,27.120218288513406,2016.0,93.87490923219482,0.03245455,-1.5169324277045462,0.02487065,-1220.4725223817613,0.030784847,-6.529982,0.35804644,false,3108.3513,3107.9504,3108.6687,-0.2015,-0.2029,-0.1995,,,,0.0040697143,0.0040693074,0.0040701213,0.21996258,0.21556331,0.22436185,,,,20
2028065934962125184,296.43919605904483,27.119906562885127,2016.0,93.87899660952739,0.029522007,-46.14979485756217,0.022551356,-1224.5651968065006,0.027532322,-3.2252693,0.32958105,false,3098.6008,3097.958,3102.2332,-0.8939,-0.8998,-0.8567,,,,0.0064956048,0.01,0.011495608,0.27935475,0.20379162,0.3870167,,,,20
2030861099681010304,300.0256999403315,30.964601663914884,2016.0,85.67580143318006,0.03195475,377.3816499036323,0.029218039,1279.193298968855,0.032416046,-30.571386,1.5336655,false,,,,,,,,,,,,,,,,,,,
2034581091118259328,296.60213388303396,32.015321302930666,2016.0,71.71549886049584,0.01586321,464.78953303239547,0.013777895,-391.6575760290797,0.015029306,-4.8544145,0.13914838,false,3611.2732,3564.6604,3670.5076,-0.3456,-0.4203,-0.2281,0.54219824,0.5021469,0.58262837,0.05124316,0.05072082,0.05215592,0.57820475,0.5579304,0.59743285,11.904745,4.380077,13.5,00
2034581091125010048,296.6034533155343,32.014198194880414,2016.0,71.68362711449726,0.036504395,483.0680902837691,0.032050233,-416.83935295213826,0.036443938,-5.082006,0.3187959,false,3265.3186,3263.6428,3282.1096,-1.2982,-1.3011,-1.2495,,,,0.026951417,0.02194961,0.03195162,0.5130126,0.46431544,0.5616948,,,,20
2034628782438989440,296.45935966410707,32.38800766266751,2016.0,72.69998812663229,0.014016836,394.29341851204623,0.012623524,197.82320018400253,0.016270613,-15.278196,0.21799897,false,,,,,,,,,,,,,,,,,,,
2042871958509344896,287.1236406175739,32.28000653137807,2016.0,80.18352733038917,0.016135003,-199.46021173492505,0.015616198,-224.30726128468712,0.016739478,-2.1432865,0.20947161,false,,,,,,,,,,,,,,,,,,,
2047690533883897856,297.17034072865096,35.92017560607515,2016.0,74.38552746556688,0.019639414,54.00977236952442,0.019799616,-288.1812721066219,0.021359727,0.71174085,0.36937687,false,3036.6863,3035.4297,3040.4097,-0.7996,-0.805,-0.784,,,,0.007338775,0.01,0.012338778,0.30950814,0.25305003,0.41512567,,,,20
2052891361294411520,289.74443824673165,38.72151454983126,2016.0,84.24434883357806,0.016932584,25.20043736859222,0.017607257,-251.6767045698044,0.019787619,,,false,,,,,,,,,,,,,,,,,,,
2070115588901082368,311.2697846821949,44.5002726683959,2016.0,82.8902722674978,0.01672858,434.02777172748665,0.017978271,271.02223027117475,0.019759664,-24.991257,0.1505918,false,3526.5664,3526.3264,3526.8047,-0.1498,-0.1508,-0.1478,,,,0.026083296,0.021083264,0.031083327,0.4326398,0.39027926,0.47500035,,,,20
2079073928612821760,298.48192590176114,44.41290615922913,2016.0,214.5745030256979,0.04759333,349.36300477619653,0.056223083,-480.32231510686086,0.054057945,3.932475,0.37601283,false,,,,,,,,,,,,,,,,,,,
2080285727861817088,297.79001858504904,46.48457360658962,2016.0,83.49395957331558,0.017237656,183.24203432496074,0.019851895,265.6973256271691,0.021776631,-13.399543,0.895249,false,,,,,,,,,,,,,,,,,,,
2090085056523454464,280.4944113394081,31.830526444225434,2016.0,92.61274331836513,0.017430982,-300.32391163555053,0.017363586,8.237984564903643,0.020715183,-31.62831,0.18210687,false,3379.8118,3379.5742,3380.0623,-0.1081,-0.1094,-0.1069,,,,0.01721598,0.017054792,0.017596092,0.4040542,0.39678696,0.42396912,,,,20
2091177593123254016,278.90744884954285,32.994787158699616,2016.0,175.79296679952537,0.046801604,-72.65040524928749,0.047247637,-755.1456226325628,0.052375123,,,false,,,,,,,,,,,,,,,,,,,
2098413719661573248,280.4043356891839,39.702571695182044,2016.0,80.10420284070563,0.01711024,-258.445850449823,0.019976303,-180.69285625669534,0.01953823,-26.032995,0.95913166,false,,,,,,,,,,,,,,,,,,,
2109049433075667584,274.51201441539496,38.771513591166915,2016.0,87.98137675447622,0.020579023,-377.5615428610884,0.020263921,-1050.7836408419616,0.024953246,-0.5607388,0.598759,false,,,,,,,,,,,,,,,,,,,
2109049433075668480,274.5155374143846,38.77115776695709,2016.0,88.01086889240217,0.017144732,-363.83400739012757,0.01782136,-1027.3832214463705,0.019475698,0.45155647,0.2454921,false,3132.201,3121.5305,3232.4866,-0.8529,-0.8925,-0.4587,,,,0.012227438,0.011994614,0.012262402,0.3756145,0.35052556,0.37849143,,,,20
2110165780975185792,278.6530518091756,40.12307795291824,2016.0,91.79954384973269,0.018584924,57.530700180186585,0.023135781,-206.46710980880266,0.021991415,12.571062,0.1640891,false,,,,,,,,,,,,,,,,,,,
2110336583235233536,277.99268627290746,40.68822682125043,2016.0,73.70815012974893,0.017427398,-92.67857049216407,0.02034467,412.8774665566638,0.020365164,-18.805988,0.33059502,false,3095.8633,3093.2166,3113.292,-0.8433,-0.8507,-0.7671,,,,0.017191613,0.012191498,0.022191998,0.4556164,0.3887356,0.52250075,,,,20
2154880616774131712,280.68308624583415,59.635145454818776,2016.0,283.8377678450057,0.028684631,-1400.263516756894,0.03854041,1862.5251477485458,0.033203878,0.87630755,0.14675315,false,3179.6333,3178.3801,3191.0208,-1.0413,-1.0438,-0.9466,,,,0.008381523,0.01,0.013381727,0.30154562,0.27181324,0.3916948,,,,20
2154880616774131840,280.6830708352289,59.638357907754816,2016.0,283.8401180184389,0.021992655,-1311.6790825522846,0.02710057,1792.3245558304384,0.026312303,-1.303306,0.12475529,false,3352.192,3350.5967,3352.5767,-0.1016,-0.1226,-0.1004,,,,0.016037583,0.011037348,0.021037601,0.37544188,0.3164341,0.43444714,,,,20
2158285185808357504,275.33398631827845,61.01561311057306,2016.0,72.95158681123607,0.023179354,147.93950622499955,0.03260938,-698.5114418437977,0.026345642,,,false,,,,,,,,,,,,,,,,,,,
2159844052779000064,275.6038379584113,62.04499387477445,2016.0,119.75186488791154,0.034086667,-955.101711187115,0.046733692,-1235.6089553660775,0.03977484,-15.042951,0.30698797,false,,,,,,,,,,,,,,,,,,,
2161121135533953536,270.57119282072466,64.26058361909148,2016.0,128.30565976722806,0.03191236,196.39438808300974,0.041411985,-383.7888416782764,0.039699703,,,false,3004.6438,3003.3079,3005.076,-0.1121,-0.1261,-0.1104,,,,0.0032350887,0.003234765,0.0032354123,0.20990635,0.20570822,0.21410449,,,,20
2188318517720321664,306.5243172601894,58.57537971545967,2016.0,104.44145826068146,0.026091075,261.0376475327252,0.032296695,542.905592839083,0.031316657,-60.256958,0.5412889,false,2982.6692,2982.4219,2982.91,-0.1176,-0.1186,-0.1163,,,,0.0029183435,0.0029180516,0.0029186355,0.20229661,0.19825067,0.20634256,,,,20
2195886971653527168,313.3324563031005,62.150957701503515,2016.0,142.054284613815,0.016025284,0.2591201846900617,0.019442087,-773.0957499352076,0.016410377,-17.7865,0.12629658,false,3473.9587,3471.713,3487.792,-1.3532,-1.3586,-1.3137,,,,0.053331897,0.048325762,0.058332253,0.637523,0.60499823,0.67001605,,,,20
2202703050401536000,327.91636041932077,59.2929297833234,2016.0,118.15513655131949,0.015516662,-86.74227008780505,0.01826393,-19.236664849105665,0.018065205,,,false,,,,,,,,,,,,,,,,,,,
2232348941893483520,358.11138892073694,75.54465568935427,2016.0,91.7722368206015,0.042484567,309.8995309922522,0.052187,25.333606843800887,0.05943329,,,false,4631.66,4630.651,4632.9263,-0.4504,-0.4564,-0.4441,0.79425615,0.7542561,0.8342562,0.3990424,0.39402544,0.40405783,0.9810299,0.960463,1.0015963,,,,00
2246206567973292160,307.63826397516186,65.45081813440359,2016.0,123.65465984021166,0.014759887,443.2636466159827,0.018659608,283.3536914054755,0.017374905,10.180274,0.14903642,false,3384.8457,3384.4927,3385.13,-0.0372,-0.0407,-0.0359,,,,0.01952979,0.014529768,0.024529813,0.40637878,0.3537271,0.45903048,,,,20
2257597439718033536,274.74325647947336,66.19061665488063,2016.0,130.8530774537263,0.021744039,434.81134983783664,0.030415684,-442.78968791361655,0.028743299,5.468079,0.35259414,false,,,,,,,,,,,,,,,,,,,
2261614264931057664,293.09759805108064,69.65345106254792,2016.0,173.49391001786597,0.07480691,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,26.55193,0.12786111,false,5153.247,5151.177,5158.7666,-0.4074,-0.4198,-0.3506,0.8286758,0.7886285,0.86899537,0.43389577,0.42880833,0.43894202,0.8264631,0.8092384,0.84367687,9.933178,7.9920483,11.718977,00
2262849634963004416,285.0438740245104,70.66652753906988,2016.0,77.66955060572354,0.01612259,85.81000044681244,0.018682797,505.1496152246337,0.02217871,,,false,,,,,,,,,,,,,,,,,,,
2281778105594488192,354.83578083298244,77.63312481414683,2016.0,72.51669209892496,0.14698927,-64.86017762406422,0.14331752,171.15860250258777,0.14084655,,,false,,,,,,,,,,,,,,,,,,,
2289304297045379456,291.0745256610773,75.55592273663505,2016.0,94.06735403613871,0.019581584,369.4224297082932,0.024695106,592.282436385251,0.029232133,-19.331678,0.651797,false,2886.4172,2886.0305,2887.8943,-0.3335,-0.3355,-0.3275,,,,0.001536581,0.0015364273,0.0015367346,0.15676479,0.15362948,0.1599001,,,,20
2306965202564744064,1.3832841523481234,-37.36774402806293,2016.0,230.09703402875448,0.036182754,5633.438087895326,0.026583562,-2334.7212726520424,0.030039242,25.126139,0.14135763,false,3355.3533,3354.841,3355.8137,-1.3171,-1.3189,-1.3154,,,,0.023371238,0.018371223,0.028371258,0.45239285,0.40316206,0.50162363,,,,20
2322561156529549440,6.183609706573537,-27.13725776001971,2016.0,129.31674036196353,0.12558402,-92.73892306208688,0.1108212,695.9562056264302,0.11709115,-28.983212,0.76664937,false,,,,,,,,,,,,,,,,,,,
2331849006126794880,352.8410547369359,-27.827134298544284,2016.0,73.37852499956868,0.07703472,90.3750291739081,0.07517393,745.2836667312872,0.07154393,,,false,,,,,,,,,,,,,,,,,,,
2349916559152267008,10.356219925370175,-22.35233354272889,2016.0,109.92764165734953,0.02020457,-463.2060421074756,0.021710608,-381.7838948908595,0.018341593,,,false,,,,,,,,,,,,,,,,,,,
2358022227591374336,16.23022246917644,-18.122448954793846,2016.0,102.28274631661318,0.035804268,1292.1878660323266,0.043798823,488.1039078364903,0.049272902,12.490268,0.4039853,false,,,,,,,,,,,,,,,,,,,
2358524597030794112,18.13325425370941,-16.996154872479234,2016.0,269.05730465038937,0.03366602,1205.074450317742,0.04133712,637.5466339679103,0.051560108,,,false,,,,,,,,,,,,,,,,,,,
2395413147718069504,354.53268726381896,-16.23651363027235,2016.0,76.09836402501706,0.021489777,-280.6268861279778,0.024752297,-77.97074215654129,0.018421061,20.345566,0.18808971,false,3338.5227,3271.1443,3407.3113,-0.5705,-0.8195,-0.3866,,,,0.020571275,0.020127948,0.020916453,0.42880285,0.40763137,0.44961238,,,,20
2396530698208685312,345.06283531994274,-22.524089212751498,2016.0,121.472361391852,0.024886552,-902.0731782618114,0.027099198,58.044865405649034,0.02247785,15.854662,0.1366247,false,3828.1167,3821.2466,3853.4016,-0.6054,-0.6394,-0.5252,0.63542384,0.59534246,0.6754805,0.10074715,0.09572617,0.10574962,0.7218945,0.6988284,0.7449089,12.032092,7.577305,13.5,00
