query_id,main_id,ra,dec,otype,sp_type,ids,V
"CNS5 3791","V* OT Ser",230.47055229613,20.97775302066,"PM*","M1.0V","TIC 355793860|MCC 740|StKM 2-1144|GJ 9520|HIP 75187|Gaia DR3 1214160733157163008|LSPM J1521+2058|ASCC  783611|UCAC2  39155015|USNO-B1.0 1109-00243006|[RHG95]  2428|2MASS J15215291+2058394|1RXS J152153.0+205830|AG+21 1498|BD+21  2763|BPM 90688|GSC 01493-00378|HIC  75187|CNS5 3791|PPM 103982|RBS  1489|RE J1521+205|RE J152152+205830|TYC 1493-378-1|V* OT Ser|[GKL99] 314|PLX 3472.02|0ES 1519+21.1|1SWASP J152152.93+205839.9|2EUVE J1521+20.9|EUVE J1521+20.9|RX J1521.8+2058|[ZEH2003] RX J1521.8+2058  2|UCAC4 555-053747|PM J15218+2058|Gaia DR1 1214160728861204224|Gaia DR2 1214160733157163008|Karmn J15218+209",10.003
"CNS5 3793","L  623-94",230.55408351358543,-27.828494029560556,"PM*","dM4.5","GJ 2112|Gaia DR3 6213248060043565184|PM J15222-2749S|TIC 226023693|GEN# +9.85915027|CNS5 3793|L  623-94|LHS  3064|LP  915-27|LTT  6133|TIC 471012291|[RHG95]  2426|UCAC3 125-174902|2MASS J15221293-2749436|USNO-B1.0 0621-00415309|LFT 1201|DENIS J152212.8-274944|WISEA J152213.31-274936.3|Gaia DR2 6213248060043565184|PM J15222-2749|NLTT 40004",13.28
"CNS5 3799","Ross  508",230.96307119367125,17.465956628834725,"PM*","dM5.0","TIC 400019820|GJ 585|Gaia DR3 1208695640675619584|Karmn J15238+174|PLX 3481.0|PLX 3481|LSPM J1523+1727|USNO-B1.0 1074-00294828|CSI+17-15216|Ci 20  930|G 137-2|G 136-103|GEN# +9.80136103|GEN# +6.10010585|CNS5 3799|JP11  5158|LFT 1203|LHS   396|LTT 14584|NLTT 40124|PM 15216+1739|Ross  508|UBV M  42964|USNO  53|[RHG95]  2433|2MASS J15235112+1727569|PLX 3481.00|WISEA J152350.85+172744.4|UCAC4 538-057526|PM J15238+1727|Gaia DR2 1208695640675619584",
"CNS5 3801","LSPM J1524+2925",231.1031637301479,29.425429039141395,"LM*","M7.5V","TIC 237091400|AP J15242475+2925318|Gaia DR3 1272178319624018816|LSPM J1524+2925|USNO-B1.0 1194-00233357|2MASP J1524248+292535|2MASS J15242475+2925318|CNS5 3801|LSR J1524+2925|WISEP J152424.72+292525.2|WISEA J152424.70+292524.8|Gaia DR2 1272178319624018816",
"CNS5 382","RX J0128.6-1457",22.164631389259995,-14.967981514390003,"**","M3.0Ve","TIC 257397333|WISE J012839.51-145804.7|Gaia DR3 2452167910719793664|1RXS J012840.0-145742|RX J0128.6-1457|** TSN  121|WDS J01287-1458AB|2MASS J01283952-1458042|USNO-B1.0 0750-00014178|CNS5 382|RAVE J012839.5-145804|RAVE J012839.5-145805|DENIS J013134.7-143430|SCR J0128-1458|UCAC4 376-001648|Gaia DR2 2452167910719793664",13.645
"CNS5 3823","LP  502-56",232.62636580561997,9.43373405966,"PM*","M5.5V","TIC 393018418|Gaia DR3 1165479168642900992|NLTT 40406|2MASS J15303032+0926014|LSPM J1530+0926|USNO-B1.0 0994-00253254|CNS5 3823|LP  502-56|WISEA J153030.20+092603.3|UCAC4 498-064647|PM J15305+0926|Gaia DR2 1165479168642900992|Karmn J15305+094|AP J15303032+0926014",
"CNS5 3826","CD-40  9712",233.05388462875788,-41.27559178719,"PM*","M2.5V","TIC 149590989|GJ 588|HIP 76074|Gaia DR3 6002807341299977216|PLX 3501|CD-40  9712|CF 13312|CPD-40  7021|Ci 20  934|HIC  76074|IRAS 15288-4106|LFT 1208|LHS   397|CNS5 3826|LTT  6210|NLTT 40449|NSV  7119|TYC 7844-1976-1|UBV M   6108|Zkh 218|[RHG95]  2446|GEN# -0.04009712|2MASS J15321302-4116314|PLX 3501.00|[KWS97] Non-TTS  7|1RXS J153212.5-411640|RX J1532.2-4116|WISEA J153211.87-411642.7|PM J15322-4116|Gaia DR2 6002807341299977216|PM 15290-4105",9.311
"CNS5 3841","2MASS J15345704-1418486",233.7372180908338,-14.313681133034445,"LM*","M8.6V","TIC 386928810|Gaia DR3 6265453524968112640|[B2006] J153457.0-141848|2MUCD 11346|2MASS J15345704-1418486|2MASSI J1534570-141848|CNS5 3841|Gaia DR2 6265453524968112640|WISEA J153456.27-141852.6",
"CNS5 3851","L  480-69",234.1436969456587,-37.90637519212861,"PM*","M4.5V","TIC 172278724|GJ 590|Gaia DR3 6012446244330608768|PLX 3517.1|CSI-37-15335|CNS5 3851|L  480-69|LFT 1212|LHS  3092|LTT  6228|[RHG95]  2455|PLX 3517.10|GSC 07836-01098|2MASS J15363450-3754223|UCAC3 105-188693|NLTT 40644|USNO-B1.0 0520-00456914|NOMAD1 0520-0046248|GEN# +9.86480069|DENIS J153634.5-375422|WISEA J153634.19-375431.1|Gaia DR2 6012446244330608768|UCAC4 261-085106|PM J15365-3754",12.72
"CNS5 3852","Ross  802",234.24426707096706,-14.133819700146944,"PM*","dM4.0","GJ 592|Gaia DR3 6265472113586221696|PLX 3525|CSI-13-15342|Ci 20  938|G 152-40|CNS5 3852|LFT 1214|LHS  3093|LPM 573|LTT  6233|NLTT 40676|Ross  802|USNO 330|[RHG95]  2458|2MASS J15365868-1408006|PLX 3525.00|RAVE J153658.7-140801|WISEA J153658.30-140808.2|Gaia DR2 6265472113586221696|UCAC4 380-071382|PM J15369-1408|Karmn J15369-141|TIC 386973129|TIC 471012749",12.726
"CNS5 3857","VB 24 A",235.01508197992376,43.49420488991722,"PM*","M3V","TIC 155970640|AP J15400352+4329396|PM J15400+4329|WISE J154004.76+432935.9|GJ 1194 A|Gaia DR3 1391241478857408768|VB 24|CNS5 3857|LSPM J1540+4329N|2MASS J15400352+4329396|G 179-43|LHS   402|LTT 18423|NLTT 40867|PM 15383+4339|VB 24 A|[RHG95]  2462|WDS J15400+4330A|Gaia DR2 1391241478857408768|** VBS   25A|StKM 2-1183|WISEA J154004.80+432935.0|PM J15400+4329N|Karmn J15400+434N",
"CNS5 3858","VB 24 B",235.01593427776038,43.493071243151945,"PM*","M3.5V","TIC 155970641|WISE J154004.94+432931.5|GJ 1194 B|Gaia DR3 1391241478857408640|CNS5 3858|2MASS J15400374+4329355|LHS   403|LTT 18424|NLTT 40868|VB 24 B|[RHG95]  2463|LSPM J1540+4329S|WDS J15400+4330B|Gaia DR2 1391241478857408640|** VBS   25B|PM J15400+4329S",13.8
"CNS5 3863","UCAC4 195-119117",235.18140187997787,-51.026656989971386,"PM*","M7.0V","TIC 190138951|Gaia DR3 5985290231327158144|CNS5 3863|WISEA J154045.67-510139.3|2MASS J15404341-5101357|Gaia DR2 5985290231327158144|UCAC4 195-119117|WISE J154045.65-510139.2",
"CNS5 3865","Ross 1057",235.31903812810418,75.99277159316112,"SB*","M3.5V","TIC 160422712|GJ 597|HIP 76832|Gaia DR3 1706907487621086464|CNS5 3865|PLX 3575.0|PLX 3575|LSPM J1541+7559|ASCC   42423|AC +76  5308|AC +76  5308-0|CSI+76-15423|G 257-20|GEN# +9.80257020|GSC 04560-03069|GSC 04560-02677|HIC  76832|LFT 1225|LHS   404|LTT 14680|NLTT 41081|PM 15423+7610|Ross 1057|TYC 4560-3069-1|USNO 331|V* UU UMi|[RHG95]  2472|2MASS J15411642+7559347|USNO-B1.0 1659-00077208|PLX 3575.00|UCAC4 830-015315|PM J15412+7559|Gaia DR2 1706907487620624000|SBC9 3812|Karmn J15412+759",
"CNS5 3866","WISE J154151.65-225024.9",235.46787133333333,-22.840196111111116,"BD*","Y0","CNS5 3866|WISEP J154151.65-225025.2|WISE J154151.65-225024.9|EQ J1541-2250|WISEP J154151.66-225025.2",
"CNS5 3867","L  768-119",235.52725110635666,-19.47175337072555,"SB*","dM4.5","TIC 287291938|HIP 76901|Gaia DR3 6254033894121581952|CNS5 3867|TIC 471011179|WISEA J154205.08-192829.0|TYC 6193-1351-1|PM J15421-1928|UCAC4 353-075758|GCRV 26155|PLX 3547|SBC9 1541|CSI-19-15393|GEN# +9.86768119|GEN# +6.10010595|GEN# +9.85803060|HIC  76901|GJ 595|JP11  5188|JP11  5159|L  768-119|LFT 1218|LHS    54|LP  803-60|LPM 577|LTT  6273|NLTT 40918|NSV  7202|PM 15394-1918|UBV M  42967|USNO 858|Zkh 219|[RHG95]  2464|PLX 3547.00|2MASS J15420677-1928167|Gaia DR2 6254033894120917760",11.855
"CNS5 3868","WISE J154214.00+223005.2",235.56130704166668,22.502568555555555,"BD*","T9.5","CNS5 3868|WISE J154214.00+223005.2|EQ J1542+2230|WISEA J154214.00+223005.2",
"CNS5 3881","* lam Ser",236.61089255068003,7.353068716340001,"PM*","G0-V","TIC 296740796|WISE J154626.37+072110.2|GJ 598|HIP 77257|Gaia DR3 4430238051199001216|PLX 3570|LSPM J1546+0721|TYC  364-1224-1|ASCC 1050519|USNO-B1.0 0973-00314491|* lam Ser|*  27 Ser|1E 1544.0+0730|AG+07 1966|BD+07  3023|CSV 101527|GC 21201|GCRV  9096|GEN# +1.00141004|HD 141004|HIC  77257|HR  5868|CNS5 3881|IRAS 15440+0730|IRC +10295|JP11  2646|LTT 14677|N30 3543|NLTT 41151|NSV  7246|PPM 161899|ROT  2223|SAO 121186|SBC7   551|SKY# 28519|SPOCS  669|SV* ZI  1157|TD1 18547|UBV M  20956|UBV   13433|YPAC 183|YZ   7  7083|uvby98 100141004|2MASS J15462661+0721109|PLX 3570.00|1RXS J154625.5+072111|RX J1546.4+0721|[ZEH2003] RX J1546.4+0721  1|WEB 13090|Gaia DR2 4430238051199001216",4.42
"CNS5 3882","2MASSI J1546271-332511",236.613275,-33.419773,"BD*","T5.7","TIC 99213845|2MASS J15462718-3325111|2MASSI J1546271-332511|CNS5 3882|WISEP J154627.30-332508.0|WISEA J154627.29-332509.2|EQ J1546-3325|WISE J154627.30-332508.9",
"CNS5 3906","LP  860-41",238.18588196700085,-26.387141224016666,"PM*","M6.0V","TIC 23997017|SIPS J1552-2623|Gaia DR3 6235533167875990272|CNS5 3906|LHS  5303|LP  860-41|2MASS J15524460-2623134|DENIS J155244.6-262313|WISEA J155244.77-262318.4|Gaia DR2 6235533167875990272|NLTT 41379",
"CNS5 3908","2MASS J15530228+1532369",238.259503,15.543587,"BD*","T6.5+T7.5","TIC 172607100|2MASS J15530228+1532369|2MASSI J1553022+153236|2MASSW J1553022+153236|CNS5 3908|SDSS J155302.09+153237.8|WISEP J155301.94+153238.6|WISEA J155301.93+153238.8|** BUG   11|WDS J15531+1533AB|EQ J1553+1532|WISE J155301.95+153238.8",
"CNS5 3915","* bet TrA",238.785675265,-63.43072653638888,"PM*","F1V","TIC 341149986|GJ 601 A|HIP 77952|Gaia DR3 5826168461855385472|PLX 3589|* bet TrA|CCDM J15551-6326A|CD-63  1135|CPC 20.1  4772|CPD-63  3723|CSI-63  3723 41|Ci 20  948|FK5  589|GC 21332|GCRV  9149|GEN# +1.00141891A|HD 141891|HIC  77952|HR  5897|IDS 15463-6307 A|JP11  2659|LTT  6339|CNS5 3915|N30 3569|NLTT 41426|PPM 361732|ROT  2233|SAO 253346|SKY# 28743|TD1 18619|UBV   13469|UBV M  20995|uvby98 100141891 A|PLX 3589.00|WDS J15551-6326A|TYC 9027-5712-1|Renson 40270|AKARI-FIS-V1 J1555094-632558|IRAS 15507-6316|AKARI-IRC-V1 J1555083-632553|** LDS  542A|1RXS J155508.2-632553|2MASS J15550857-6325507|WEB 13182|Gaia DR2 5826168461827543168",2.85
"CNS5 3917","2MASS J15551573-0956055",238.81573416509246,-9.935011033286944,"BD*","L1.6V","TIC 54864880|Gaia DR3 4346523537966269824|2MASS J15551573-0956055|2MASSW J1555157-095605|CNS5 3917|WISEA J155516.42-095614.2|Gaia DR2 4346523537966269824",
"CNS5 3922","* gam Ser",239.11326107375749,15.661613772328334,"PM*","F6V","TIC 377415363|GJ 603|HIP 78072|Gaia DR3 1193030490492925824|PLX 3604|LSPM J1556+1539|ASCC  873354|USNO-B1.0 1056-00257628|*  41 Ser|* gam Ser|AG+15 1595|BD+16  2849|CCDM J15564+1540A|CEL   4406|CSI+16  2849  1|Ci 20  953|FK5  591|GC 21408|GCRV  9179|GEN# +1.00142860|HD 142860|HIC  78072|HR  5933|IRC +20289|IDS 15518+1559 A|CNS5 3922|TIC 471011939|IRAS 15541+1548|JP11  2686|LFT 1234|LHS   408|LTT 14730|N30 3579|NLTT 41572|NSV  7350|PM 15541+1549|PMC 90-93   421|PPM 131822|ROT  2251|SAO 101826|SKY# 28781|SPOCS  677|SRS  30591|TD1 18697|UBV   13531|UBV M  21051|YZ  15  5702|[HFE83] 1153|uvby98 100142860|2MASS J15562720+1539413|PLX 3604.00|1RXS J155626.4+153959|WDS J15565+1540A|TYC 1496-2119-1|WISEA J155627.41+153928.7|WEB 13203|Gaia DR2 1193030490492925824",3.84
"CNS5 3930","BD-07  4156",239.97242365671,-8.25320562598,"PM*","M1V","TIC 49511355|MCC 753|StKM 2-1208|GJ 606|HIP 78353|Gaia DR3 4347870370990204928|BD-07  4156|CNS5 3930|HIC  78353|LTT  6377|NLTT 41689|PPM 199177|UBV M   5244|[RHG95]  2504|2MASS J15595337-0815114|GEN# -0.00704156|PLX 3613.03|TYC 5611-11-1|UCAC4 409-062773|PM J15598-0815|Gaia DR1 4347870366689932544|Gaia DR2 4347870370990204928|Karmn J15598-082",10.487
"CNS5 3931","2MASS J16001853-4543248",240.07711747565372,-45.72370120606611,"PM*",,"TIC 255421115|Gaia DR3 5985229174021530624|CNS5 3931|WISEA J160018.03-454332.9|Gaia DR2 5985229174021530624|WISE J160018.05-454332.7|2MASS J16001853-4543248",
"CNS5 3944","G 137-78",240.71226939088794,20.589176742654438,"PM*","M4V","TIC 229575381|Karmn J16028+205|GJ 609|Gaia DR3 1205070452055788928|PLX 3633|LSPM J1602+2035|UCAC2  39156650|CSI+20-16007|G 168-25|G 137-78|GEN# +9.80137078|GEN# +6.10010609|CNS5 3944|L 1346-53|LFT 1243|LHS   411|LP  385-18|LP  444-16|LTT 14773|NLTT 41824|PM 16007+2044|UBV M  42968|USNO  55|Zkh 220|[RHG95]  2516|2MASS J16025098+2035218|PLX 3633.00|L 1345-70|GPM 240.717180+20.595291|WISEA J160250.24+203508.2|PM J16028+2035|Gaia DR2 1205070452055788928",12.56
"CNS5 3967","G 137-84",242.31777116942624,9.352096244119444,"PM*","M3.0Ve","TIC 277549382|Gaia DR3 4453239765733463936|LSPM J1609+0921|NLTT 42116|2MASS J16091625+0921077|USNO-B1.0 0993-00265488|G 137-84|CNS5 3967|LTT 14810|LP  504-59|UCAC4 497-064435|PM J16092+0921|Gaia DR2 4453239765733463936|Karmn J16092+093",
"CNS5 3974","WISE J161215.94-342028.5",243.06738354166663,-34.33956319444444,"BD*","T6.5","WISEA J161215.92-342028.5|CNS5 3974|WISEP J161215.94-342027.1|WISE J161215.94-342028.5|EQ J1612-3420",
"CNS5 3979","HD 145417",243.4523285223837,-57.57051221935112,"PM*","K3VFe-1.7","TIC 207556694|GJ 615|HIP 79537|Gaia DR3 5835113573101867520|2MASS J16134869-5734118|PLX 3669|CD-57  6303|CPC 20  5121|CPD-57  7690|Ci 20  971|GCRV 66030|GEN# +1.00145417|HD 145417|HIC  79537|LFT 1255|LHS   413|LPM 592|LTT  6464|CNS5 3979|NLTT 42227|PM 16098-5725|PPM 344701|SAO 243462|SKY# 29300|UBV   13754|UBV M  21228|uvby98 100145417|PLX 3669.00|TYC 8719-359-1|WISEA J161347.46-573428.1|Gaia DR1 5835113603092103424|WEB 13463|Gaia DR2 5835113573101867520",7.54
"CNS5 3987","WISE J161441.46+173935.5",243.67114612499998,17.66124466666667,"BD*","T9","CNS5 3987|WISEP J161441.46+173935.3|WISEP J161441.45+173936.7|WISE J161441.46+173935.5|EQ J1614+1739|CWISEP J161441.63+173933.7|WISEA J161441.47+173935.4",
"CNS5 3990","*  18 Sco",243.90529281485533,-8.369439479286111,"PM*","G2Va","GES J16153746-0822162|TIC 135656809|AP J16153726-0822096|GALAH 140710003901284|GJ 616|HIP 79672|Gaia DR3 4345775217221821312|PLX 3687|*  18 Sco|BD-07  4242|CCDM J16156-0822A|CSI-07  4242  1|CSV 101566|Ci 20  976|GC 21864|GCRV  9353|GEN# +1.00146233|HD 146233|HIC  79672|CNS5 3990|HR  6060|IDS 16102-0806 A|LFT 1259|LHS  3171|LPM 594|LTT  6482|N30 3644|NLTT 42344|NSV  7577|PM 16129-0814|PPM 199464|SAO 141066|SKY# 29346|SPOCS  698|SV* ZI  1223|TD1 19005|TYC 5613-1378-1|UBV   13804|UBV M  21288|YZ  98  5647|[B10]  4137|uvby98 100146233|2MASS J16153726-0822096|PLX 3687.00|WDS J16156-0822A|AKARI-IRC-V1 J1615373-082213|IRAS 16129-0814|RAVE J161537.3-082210|WISEA J161537.45-082215.2|WEB 13483|Gaia DR2 4345775217221821312",5.5
"CNS5 3993","HD 147379",244.1781097816129,67.23884212426,"PM*","M1-Ve","TIC 230073581|MCC 162|GJ 617 A|HIP 79755|Gaia DR3 1642641410934267008|CNS5 3993|PLX 3712|LSPM J1616+6714|ASCC   86597|USNO-B1.0 1572-00194512|AG+67  695|BD+67   935|CCDM J16167+6715A|CSI+67   935  1|CSV 102797|Ci 20  981|Ci 18 2184|G 257-32|G 225-57|G 240-14|GC 21949|GCRV  9393|GEN# +1.10147379|GEN# +1.00147379A|HD 147379|HIC  79755|IDS 16166+6729 A|IRAS 16165+6721|JP11  2730|LAL 29917|LFT 1263|LHS  3175|LTT 14863|NLTT 42488|NSV  7624|PPM  19804|SAO  17026|TYC 4195-721-1|UBV   13869|VVO 404|[RHG95]  2566|2MASS J16164280+6714196|[ZEH2003] RX J1616.7+6714  3|RX J1616.7+6714|1RXS J161643.2+671430|WDS J16167+6714A|** ENG   57A|WISEA J161641.85+671420.6|Gaia DR2 1642641410934267008|PM J16167+6714|UCAC4 787-024322|Gaia DR1 1642641406637999104|WEB 13498|Karmn J16167+672S",
"CNS5 3994","HD 147379B",244.18881033817917,67.25624475703556,"BY*","M3.0V","TIC 230073588|HD 147379B|GALEX J161644.8+671522|GJ 617 B|HIP 79762|Gaia DR3 1642642957122493824|CNS5 3994|LSPM J1616+6715|TYC 4195-1167-1|ASCC   86598|AC +67  5226|AC +67  5226-0|CCDM J16167+6715B|CSI+67   935  2|G 240-15|G 225-58|G 257-33|GCRV 66176|GEN# +1.00147379B|GEN# +1.20147379|GSC 04195-01167|HIC  79762|IDS 16166+6729 B|IDS 16165+6729 B|LFT 1264|LHS  3176|LTT 14864|NLTT 42489|UBV   13870|V* EW Dra|VVO 405|[RHG95]  2567|2MASS J16164537+6715224|Karmn J16167+672N|USNO-B1.0 1572-00194547|WDS J16167+6714B|** ENG   57B|WISEA J161644.44+671523.3|UCAC4 787-024324|PM J16167+6715|Gaia DR1 1642642952826225024|WEB 13499|Gaia DR2 1642642957122493824",
"CNS5 3996","WISE J161705.74+180714.1",244.27405970000007,18.120579,"BD*","T8","WISEA J161705.73+180714.1|CNS5 3996|WISEP J161705.75+180714.0|WISEP J161705.75+180714.3|WISE J161705.74+180714.1|EQ J1617+1807",
"CNS5 4000","CD-37 10765B",245.01316938027583,-37.53007599433305,"PM*","M5.5V","TIC 3657908|GJ 618 B|Gaia DR3 6021430250773733632|GJ 618 b|CCDM J16201-3732B|CD-37 10765B|CSI-37 10765 22|CNS5 4000|L  482-31|LFT 1267|LHS   416|LTT  6509|NLTT 42494|Zkh 222|[RHG95]  2569|2MASS J16200321-3731485|WDS J16202-3734B|** LDS 6312B|UCAC4 263-096732|PM J16200-3731S|Gaia DR2 6021430250769069824",
"CNS5 4001","CD-37 10765",245.01461430242622,-37.529001945943605,"PM*","M3V","TIC 3657911|PM 16168-3726|HIC  80018|CD-37 10765|GCRV 20407|LPM 597|NSV  7625|PLX 3701|PPM 747653|UBV M   6053|EUVE J2348-27.6|PM J16200-3731|1RXS J162005.4-373206|GEN# -0.03710765|GJ 618 A|HIP 80018|Gaia DR3 6021430250773348736|GJ 618 a|CCDM J16201-3732A|CSI-37 10765 21|GSC 07853-00670|CNS5 4001|L  482-30|LFT 1266|LHS   415|LTT  6508|NLTT 42493|TYC 7853-670-1|Zkh 221|[RHG95]  2568|2MASS J16200353-3731449|WDS J16202-3734A|Gaia DR2 6021430250773348736|** LDS 6312A|CD-37 10765A|WISEA J162002.83-373134.6|PM J16200-3731E|UCAC4 263-096734|PM J16200-3731N",10.586
"CNS5 4011","CD-38 10980",245.89099187453996,-39.22948917877,"WD*","DA2","TIC 4400550|GJ 620.1 B|HIP 80300|Gaia DR3 6018034958869558912|1RXS J162334.0-391359|2RE J162334-391325|2RE J1623-391|CD-38 10980|CPC 18  8104|CPD-38  6406|EGGR 274|GEN# -0.03810980|GSC 07853-00559|CNS5 4011|HIC  80300|NSV  7674|PPM 295000|RE J1623-391|RE J162335-391325|RE J1623-39|TYC 7853-559-1|UBV M   6073|WD 1620-39|WD 1620-391|WG  31|[SC95] ZET  32|[SC96] Mis   32|uvby98 -003810980|2MASS J16233382-3913461|PLX 3715.01|2EUVE J1623-39.2|EUVE J1623-39.2|RX J1623.5-3913|WDS J16240-3912B|1SWASP J162333.83-391346.1|USNO-B1.0 0507-00430369|** RAG    8B|GCRV 27469|Gaia DR2 6018034958869558912",11.029
"CNS5 4013","HD 147513",246.00537974057,-39.19298053165,"PM*","G5V","TIC 350673608|GJ 620.1 A|GJ 9559|HIP 80337|Gaia DR3 6018047019138644480|PLX 3717|CD-38 10983|CPC 18  8107|CPD-38  6407|FK5 3295|GC 22030|GCRV  9426|GEN# +1.00147513|GSC 07853-00621|HD 147513|CNS5 4013|HIC  80337|HR  6094|IRAS 16206-3904|N30 3671|NSV  7680|PPM 295007|SAO 207622|SKY# 29568|SPOCS  704|TD1 19107|TYC 7853-621-1|UBV   13878|UBV M  21376|uvby98 100147513|Gaia DR2 6018047019138644480|PLX 3717.00|1RXS J162401.2-391143|2EUVE J1623-39.1|EUVE J1623-39.1|2MASS J16240128-3911346|WDS J16240-3912A|** RAG    8A|SRS  43479|WEB 13592",5.376
"CNS5 4014","G 202-45",246.0388071440814,48.3530854370768,"SB*","M3.0V","MCC 163|GJ 623|GJ 623 A|GJ 623 B|HIP 80346|Gaia DR3 1411178510887026048|CNS5 4014|PLX 3733|SBC9 1542|LSPM J1624+4821|ASCC  335180|USNO-B1.0 1383-00279084|2MASS J16240913+4821112|AC +48  1595-89|CCDM J16240+4821A|CSI+48-16226|CSI+48-16227|CSI+48  2399  2|Ci 20  986|G 202-45|GCRV  9443|GEN# +9.80202045|GSC 03495-00601|HIC  80346|IDS 16212+4836 A|L 1707-1|LFT 1273|LHS   417|LTT 14885|NLTT 42730|PM 16226+4828|TYC 3495-601-1|VVO 139|Zkh 225|[RHG95]  2583|PLX 3733.00|WDS J16240+4822Aa,Ab|** HEN    1|** BUP  168A|WISEA J162410.51+482105.8|TIC 162673762|UCAC4 692-054679|PM J16241+4821|WEB 13595|Gaia DR2 1411178510887026048|Karmn J16241+483",
"CNS5 4015","2MASS J16241436+0029158",246.05986299999995,0.48772699999999997,"BD*","T6V","TIC 5791302|CNS5 4015|2MASS J16241436+0029158|SDSS J162414.36+002915.7|SDSS J162414.37+002915.6|SDSS J162414.37+002915.8|[B2006] J162414.4+002916|WISEP J162414.09+002916.0|WISEA J162414.07+002915.6|WISE J162414.09+002915.6",
"CNS5 402","* ups And",24.199339768294585,41.40545871334139,"PM*","F9V","TIC 189576919|AP J01364784+4124200|GJ 61|HIP 7513|Gaia DR3 348020482735930112|PLX  331|LSPM J0136+4124|ASCC  379022|2MASS J01364784+4124200|USNO-B1.0 1314-00029181|* ups And|*  50 And|AG+41  159|CNS5 402|BD+40   332|CCDM J01367+4125A|CSI+40   332  1|Ci 20  110|FK5 1045|GC  1948|GCRV   905|GEN# +1.00009826|HD   9826|HIC   7513|HR   458|IDS 01310+4054 A|IRAS 01338+4109|IRC +40024|JP11   511|LTT 10561|N30  327|NLTT  5367|PMC 90-93   684|PPM  44216|ROT   224|SAO  37362|SBC7    57|SKY#  2422|SPOCS   85|TD1   910|UBV    1655|UBV M   8293|[HFE83]   88|uvby98 100009826|PLX  331.00|EUVE J0136+41.4|1RXS J013648.6+412353|WDS J01368+4124A|TYC 2822-2210-1|** LWR    1A|** STT  554A|** BUP   23A|WISEA J013647.70+412415.5|NAME Titawin|WEB  1608|Gaia DR2 348020448377061376",4.1
"CNS5 4022","G 202-48",246.35259599522124,54.304101518233324,"PM*","M1.5V","AP J16252459+5418148|MCC 767|StKM 2-1247|GALEX J162524.8+541813|GJ 625|HIP 80459|Gaia DR3 1428427236986209024|CNS5 4022|AC +54  1646|LSPM J1625+5418|TYC 3878-1193-1|ASCC  262633|USNO-B1.0 1443-00251675|8pc 151.93|AC +54  1646-56|CSI+54-16242|G 202-48|G 226-7|G 225-62|HIC  80459|NLTT 42804|USNO 749|VVO 180|Zkh 226|[HFE83] 1175|[RHG95]  2589|2MASS J16252459+5418148|PLX 3740.03|WISEA J162525.14+541813.0|UCAC4 722-055464|PM J16254+5418|TIC 207492082|Gaia DR1 1428427232690720000|Gaia DR2 1428427236986209024|Karmn J16254+543|1RXS J162523.4+541811|WISE J162525.14+541813.0|** BWL   43A|WDS J16254+5418A",10.07
"CNS5 4028","SCR J1626-3812",246.71533829453085,-38.209049608803625,"PM*","dM6.5","TIC 351808240|Gaia DR3 6018209128388194688|PM J16268-3812|CNS5 4028|SCR J1626-3812|2MASS J16265168-3812326|WISEA J162651.42-381235.2|Gaia DR2 6018209128388194688",15.759
"CNS5 403","* ups And B",24.210019854752918,41.39225634690833,"PM*","M4.5V","TIC 189576909|* ups And B|*  50 And B|HD   9826B|Gaia DR3 348020242217448576|2MASS J01365042+4123325|2MASSI J0136504+412332|CNS5 403|WDS J01368+4124D|WISEA J013650.24+412328.0|UCAC4 657-006214|** LWR    1B|Gaia DR2 348020242217448576",
"CNS5 4037","* zet TrA",247.11725943877,-70.08439580831,"**","F9V","GJ 624|HIP 80686|Gaia DR3 5808612830236138368|PLX 3719|SBC9 898|* zet TrA|CD-69  1532|CPC 21.1  3155|CPD-69  2558|FK5  610|GC 22089|GCRV  9448|GEN# +1.00147584|HD 147584|HIC  80686|HR  6098|IRAS 16230-6958|JP11  2736|LTT  6558|CNS5 4037|N30 3678|NLTT 42751|PPM 373091|SAO 253554|SBC7   571|SKY# 29693|TD1 19115|UBV   13884|UBV M  21382|uvby98 100147584|PLX 3719.00|TYC 9278-2951-1|2MASS J16282814-7005037|WISEA J162828.62-700502.6|Gaia DR1 5808612830236138368|WEB 13646|Gaia DR2 5808612830236138368|1RXS J162828.0-700508|WISE J162828.59-700502.2|** AMM    7A|WDS J16285-7005A|TIC 362747897",4.899
"CNS5 4038","2MASS J16283855+2308241",247.16062499999998,23.140055,"BD*","T7.0","TIC 345664442|CNS5 4038|SDSS J162838.40+230822.1|2MASS J16283855+2308241|WISEA J162838.99+230817.9|SDSS J162838.77+230821.1|WISEP J162838.99+230818.1|WISE J162838.09+230822.7",
"CNS5 4041","2MASS J16291840+0335371",247.32670399999998,3.59364,"BD*","T2","TIC 281288986|CNS5 4041|PSO J247.3273+03.5932|2MASS J16291840+0335371|EQ J1629+0335|WISE J162918.56+033535.6|SIMP J1629184+033537|WISEA J162918.56+033535.5|SIMP J162918.4+033537.0",
